,sentyr,songername,demean_logprisonsentmonths,christian,aba_best,x_black,x_dem,age,trial,gender
1029,1995,"BLACKBURN, SHARON LOVELACE",0.15743494033813477,1.0,0.0,0.0,0.0,45.0,0.5,0.0
13447,1996,"TAYLOR, ANNA K.J.D. (APPTD = DIGGS)",-0.404866486787796,1.0,0.0,1.0,1.0,64.0,0.20000000298023224,0.0
5678,2005,"HEATON, JOE L.",-0.606450080871582,0.0,1.0,0.0,0.0,54.0,0.09375,1.0
14134,1998,"VOLLMER, RICHARD W., JR.",0.10647735744714737,0.0,0.0,0.0,0.0,72.0,0.08571428805589676,1.0
10768,2008,"PISANO, JOEL A.",-0.029797984287142754,0.0,1.0,0.0,1.0,59.0,0.03846153989434242,1.0
5957,2006,"HOCHBERG, FAITH S.",-0.5938339233398438,0.0,1.0,0.0,1.0,56.0,0.02380952425301075,0.0
15226,2010,"ZOBEL, RYA WEICKERT",-1.037298560142517,0.0,0.0,0.0,1.0,79.0,0.0476190485060215,0.0
7165,2002,"KEELEY, IRENE PATRICIA M.",-0.21805208921432495,0.0,0.0,0.0,0.0,58.0,0.07246376574039459,0.0
4885,2002,"GILMORE, VANESSA DIANE",0.3195894658565521,1.0,0.0,1.0,1.0,46.0,0.09803921729326248,0.0
9712,2000,"MORROW, MARGARET M.",0.2590732276439667,0.0,1.0,0.0,1.0,50.0,0.0,0.0
849,2001,"BENNETT, MARK WARREN",0.13119955360889435,0.0,1.0,0.0,1.0,51.0,0.06790123134851456,1.0
673,2002,"BATTANI, MARIANNE O.",-0.04371729865670204,0.0,1.0,0.0,1.0,58.0,0.02857142873108387,0.0
1020,2005,"BLACKBURN, ROBERT E.",-0.20661859214305878,0.0,1.0,0.0,0.0,55.0,0.09638553857803345,1.0
846,1998,"BENNETT, MARK WARREN",-0.35339322686195374,0.0,1.0,0.0,1.0,48.0,0.0,1.0
1784,1992,"BUTLER, CHARLES R., JR.",-1.9073486612342094e-07,1.0,1.0,0.0,0.0,52.0,0.6000000238418579,1.0
13765,2006,"TRAUGER, ALETA A.",-0.7602163553237915,1.0,1.0,0.0,1.0,61.0,0.06060606241226196,0.0
9153,2008,"MCNAMEE, STEPHEN M.",-0.0617130808532238,0.0,0.0,0.0,0.0,66.0,0.06896551698446274,1.0
3852,2010,"ENGELHARDT, KURT D.",1.2940149307250977,0.0,0.0,0.0,0.0,50.0,0.1785714328289032,1.0
7557,2002,"KORMAN, EDWARD R.",-1.0368221998214722,0.0,1.0,0.0,0.0,60.0,0.11235955357551575,1.0
9767,2008,"MOTZ, J. FREDERICK",0.04188144952058792,1.0,1.0,0.0,0.0,66.0,0.07246376574039459,1.0
6448,1995,"HURLEY, DANIEL T.K.",1.2364557981491089,0.0,1.0,0.0,1.0,52.0,0.0,1.0
5208,2010,"GRITZNER, JAMES E.",-0.3039611577987671,1.0,1.0,0.0,0.0,63.0,0.05982905998826027,1.0
8840,2002,"MAZZONE, A. DAVID",-7.565762519836426,0.0,1.0,0.0,1.0,74.0,0.0,1.0
5173,1994,"GRIESA, THOMAS P.",-7.822976112365723,0.0,0.0,0.0,0.0,64.0,0.0,1.0
481,2000,"BAER, HAROLD, JR.",0.7479276061058044,0.0,1.0,0.0,1.0,67.0,0.09433962404727936,1.0
3765,2009,"EDMUNDS, NANCY G.",0.46805456280708313,0.0,1.0,0.0,0.0,62.0,0.0,0.0
8844,1999,"MCAULIFFE, STEVEN JAMES",0.09568949788808823,0.0,1.0,0.0,0.0,51.0,0.04651162773370743,1.0
8362,1998,"LOZANO, RUDY",-0.06741296499967575,0.0,1.0,0.0,0.0,56.0,0.18918919563293457,1.0
893,2001,"BERMAN, RICHARD M.",1.0177565813064575,0.0,0.0,0.0,1.0,58.0,0.025641025975346565,1.0
5732,1997,"HERLONG, HENRY M., JR.",-0.15591192245483398,1.0,1.0,0.0,0.0,53.0,0.07407407462596893,1.0
1697,1991,"BURCIAGA, JUAN GUERRERO",0.0,0.0,1.0,0.0,1.0,62.0,0.0,1.0
4644,2002,"GARCIA-GREGORY, JAY A.",-0.40993010997772217,0.0,0.0,0.0,1.0,58.0,0.04545454680919647,1.0
2019,2006,"CARROLL, EARL HAMBLIN",-0.03744610771536827,0.0,0.0,0.0,1.0,81.0,0.06896551698446274,1.0
10233,2005,"O'KELLEY, WILLIAM C.",-0.09516521543264389,1.0,0.0,0.0,0.0,75.0,0.06060606241226196,1.0
8324,2001,"LORENZ, M. JAMES",-0.1623755395412445,0.0,1.0,0.0,1.0,66.0,0.03151862323284149,1.0
14685,2007,"WILLIAMS, ALEXANDER, JR.",-0.21157003939151764,1.0,0.0,1.0,1.0,59.0,0.1551724076271057,1.0
8200,1995,"LINDBERG, GEORGE W.",-0.42759475111961365,1.0,0.0,0.0,0.0,63.0,0.3333333432674408,1.0
1298,2001,"BREYER, CHARLES R.",-0.15192267298698425,0.0,1.0,0.0,1.0,60.0,0.033898305147886276,1.0
5239,2007,"GUZMAN, RONALD A.",0.3052417039871216,0.0,0.0,0.0,1.0,59.0,0.03448275849223137,1.0
12177,1998,"SEITZ, PATRICIA",1.0645852088928223,0.0,0.0,0.0,1.0,52.0,0.0,0.0
3412,2009,"DOMINGUEZ, DANIEL R.",-0.19607067108154297,0.0,0.0,0.0,1.0,64.0,0.08955223858356476,1.0
10631,2003,"PEPPER, W. ALLEN, JR.",-0.10717402398586273,1.0,0.0,0.0,1.0,62.0,0.054054055362939835,1.0
10971,1996,"PRESKA, LORETTA A.",0.13046400249004364,0.0,1.0,0.0,0.0,47.0,0.1666666716337204,0.0
1059,2009,"BLAKE, CATHERINE C.",0.09883487224578857,0.0,1.0,0.0,1.0,59.0,0.061403509229421616,0.0
10908,1994,"POTTER, ROBERT D.",0.06851441413164139,0.0,0.0,0.0,0.0,71.0,0.07999999821186066,1.0
2186,1996,"CEDARBAUM, MIRIAM GOLDMAN",0.017380237579345703,0.0,1.0,0.0,0.0,67.0,0.3333333432674408,0.0
11726,1995,"RUBIN, CARL B.",-0.6281790733337402,0.0,0.0,0.0,0.0,75.0,0.0,1.0
12501,2001,"SIFTON, CHARLES P.",0.2709909677505493,1.0,1.0,0.0,1.0,66.0,0.0422535203397274,1.0
5058,1998,"GRADY, JOHN F.",-0.3188124895095825,0.0,1.0,0.0,0.0,69.0,0.25,1.0
8914,2011,"MCCALLA, JON P.",0.0817776694893837,1.0,1.0,0.0,0.0,64.0,0.08163265138864517,1.0
4103,2004,"FEUERSTEIN, SANDRA J.",1.490516185760498,0.0,1.0,0.0,0.0,58.0,0.0,0.0
9579,2007,"MOON, NORMAN K.",-0.11340761929750443,1.0,1.0,0.0,1.0,71.0,0.036231882870197296,1.0
14586,2005,"WHITE, RONALD A.",0.09034547209739685,0.0,0.0,0.0,0.0,44.0,0.10204081982374191,1.0
14458,2005,"WEINSTEIN, JACK B.",-0.8992488384246826,0.0,1.0,0.0,1.0,84.0,0.09333333373069763,1.0
11325,1998,"REINHARD, PHILIP GODFREY",0.6124828457832336,0.0,1.0,0.0,0.0,57.0,0.25,1.0
3393,2006,"DOHERTY, REBECCA FEENEY",-0.7669005990028381,0.0,0.0,0.0,0.0,54.0,0.190476194024086,0.0
8370,2006,"LOZANO, RUDY",0.08630385994911194,0.0,1.0,0.0,0.0,64.0,0.08235294371843338,1.0
14970,1997,"WOODS, HENRY",0.2598896026611328,1.0,1.0,0.0,1.0,79.0,0.0,1.0
11888,1998,"SANDS, W. LOUIS",-0.5297831296920776,1.0,1.0,1.0,1.0,49.0,0.2222222238779068,1.0
2693,1997,"CONWAY, JOHN E.",0.116583451628685,1.0,1.0,0.0,0.0,63.0,0.0,1.0
9323,2004,"MIDDLEBROOKS, DONALD M.",0.03219987824559212,0.0,1.0,0.0,1.0,58.0,0.1473684161901474,1.0
9676,1997,"MORENO, FEDERICO A.",-0.696500301361084,0.0,0.0,0.0,0.0,45.0,0.1538461595773697,1.0
13939,2009,"URBOM, WARREN K.",0.7838343381881714,1.0,1.0,0.0,0.0,84.0,0.0,1.0
13698,2006,"TITUS, ROGER W.",0.34375032782554626,0.0,1.0,0.0,0.0,65.0,0.15789473056793213,1.0
2842,2009,"COUGHENOUR, JOHN C.",-0.5108780264854431,0.0,1.0,0.0,0.0,68.0,0.07575757801532745,1.0
10693,2010,"PERRY, MATTHEW J., JR.",-0.28267255425453186,1.0,0.0,1.0,1.0,89.0,0.0555555559694767,1.0
4430,2005,"FROST, GREGORY L.",0.6370285749435425,0.0,1.0,0.0,0.0,56.0,0.10638298094272614,1.0
11261,1998,"REDDEN, JAMES ANTHONY, JR.",0.18730197846889496,0.0,1.0,0.0,1.0,69.0,0.1111111119389534,1.0
9258,2000,"MERRYDAY, STEVEN DOUGLAS",0.09188272804021835,1.0,0.0,0.0,0.0,50.0,0.021276595070958138,1.0
10414,2003,"PANNELL, CHARLES A., JR.",-0.34914422035217285,1.0,1.0,0.0,1.0,57.0,0.05263157933950424,1.0
9244,1993,"MEREDITH, RONALD E.",-0.4236488342285156,1.0,0.0,0.0,0.0,47.0,1.0,1.0
8094,2003,"LEON, RICHARD J.",-0.04321977123618126,0.0,1.0,0.0,0.0,54.0,0.09090909361839294,1.0
1827,2010,"CACHERIS, JAMES CHRIS",-0.5181998014450073,0.0,1.0,0.0,0.0,77.0,0.036363635212183,1.0
752,2007,"BEATY, JAMES A., JR.",0.15195095539093018,1.0,1.0,1.0,1.0,58.0,0.041322313249111176,1.0
1030,1996,"BLACKBURN, SHARON LOVELACE",-0.1641949713230133,1.0,0.0,0.0,0.0,46.0,0.20000000298023224,0.0
423,1996,"ATKINS, CARL CLYDE",0.40344154834747314,0.0,0.0,0.0,1.0,82.0,0.0,1.0
6283,2002,"HOYT, KENNETH M.",-0.8079598546028137,1.0,1.0,1.0,0.0,54.0,0.05263157933950424,1.0
13217,2009,"STOHR, DONALD JULIUS",0.16931484639644623,0.0,1.0,0.0,0.0,75.0,0.0,1.0
9738,2008,"MOSKOWITZ, BARRY TED",0.06420771777629852,0.0,1.0,0.0,1.0,58.0,0.012903225608170033,1.0
13414,2010,"TARNOW, ARTHUR J.",-1.1466299295425415,0.0,0.0,0.0,1.0,68.0,0.0476190485060215,1.0
10229,2001,"O'KELLEY, WILLIAM C.",0.5114629864692688,1.0,0.0,0.0,0.0,71.0,0.03921568766236305,1.0
424,1997,"ATKINS, CARL CLYDE",-1.012732744216919,0.0,0.0,0.0,1.0,83.0,0.0,1.0
5689,2003,"HELLERSTEIN, ALVIN K.",-0.9842637777328491,0.0,1.0,0.0,1.0,70.0,0.0476190485060215,1.0
13801,2010,"TUCKER, PETRESE B.",-0.6680232882499695,0.0,1.0,1.0,1.0,59.0,0.022727273404598236,0.0
1226,2009,"BRACK, ROBERT C.",-0.9769617319107056,0.0,1.0,0.0,0.0,56.0,0.0006090134265832603,1.0
8104,1997,"LEONARD, TIMOTHY D.",-0.4699490964412689,1.0,1.0,0.0,0.0,57.0,0.0,1.0
5384,1998,"HAMILTON, DAVID FRANK",0.19033236801624298,1.0,0.0,0.0,1.0,41.0,0.04545454680919647,1.0
4706,1999,"GEORGE, LLOYD D.",0.05372646823525429,1.0,1.0,0.0,0.0,69.0,0.0784313753247261,1.0
7160,1997,"KEELEY, IRENE PATRICIA M.",0.2312777042388916,0.0,0.0,0.0,0.0,53.0,0.0,0.0
13058,1997,"STANDISH, WILLIAM L.",1.345360279083252,1.0,1.0,0.0,0.0,67.0,0.0,1.0
13426,1997,"TAURO, JOSEPH L.",0.9834154844284058,0.0,0.0,0.0,0.0,66.0,0.1428571492433548,1.0
8206,2001,"LINDBERG, GEORGE W.",-0.3115515410900116,1.0,0.0,0.0,0.0,69.0,0.03703703731298447,1.0
2578,1998,"CONABOY, RICHARD P.",-1.6946659088134766,0.0,0.0,0.0,1.0,73.0,0.0,1.0
11568,2010,"ROGERS, RICHARD D.",-0.3003392219543457,1.0,0.0,0.0,0.0,89.0,0.06060606241226196,1.0
14187,2008,"WAKE, NEIL VINCENT",-0.19858095049858093,0.0,1.0,0.0,0.0,60.0,0.006756756920367479,1.0
3671,2004,"EAGAN, CLAIRE V.",0.2288283407688141,0.0,1.0,0.0,0.0,54.0,0.1875,0.0
5443,2008,"HANCOCK, JAMES HUGHES",0.574746310710907,1.0,0.0,0.0,0.0,77.0,0.15789473056793213,1.0
10743,1994,"PIERAS, JAIME, JR.",0.1510472297668457,0.0,0.0,0.0,0.0,70.0,0.0,1.0
484,2003,"BAER, HAROLD, JR.",0.5822921991348267,0.0,1.0,0.0,1.0,70.0,0.0810810774564743,1.0
703,1995,"BATTS, DEBORAH A.",1.099571943283081,0.0,0.0,1.0,1.0,48.0,0.0,0.0
13525,2006,"THOMPSON, ALVIN W.",0.2691691219806671,1.0,0.0,1.0,1.0,53.0,0.07407407462596893,1.0
10106,2001,"NIXON, JOHN T.",-0.7273206114768982,1.0,0.0,0.0,1.0,68.0,0.04545454680919647,1.0
8648,1995,"MARSHALL, CONSUELO BLAND",0.9338541030883789,1.0,0.0,1.0,1.0,59.0,1.0,0.0
14605,2006,"WHITTEMORE, JAMES D.",0.5088529586791992,1.0,1.0,0.0,1.0,54.0,0.021739130839705467,1.0
3733,1994,"EDGAR, R. ALLAN",0.03440780192613602,1.0,0.0,0.0,0.0,54.0,0.0,1.0
5887,2004,"HINKLE, ROBERT L.",-0.08255927264690399,0.0,1.0,0.0,1.0,53.0,0.11999999731779099,1.0
6085,2010,"HOLLAND, H. RUSSEL",-0.15756362676620483,0.0,0.0,0.0,0.0,74.0,0.0,1.0
2785,1997,"COPENHAVER, JOHN T., JR.",0.35545849800109863,1.0,1.0,0.0,0.0,72.0,0.5,1.0
10568,2004,"PAULEY, WILLIAM H., III",-0.5068707466125488,1.0,1.0,0.0,1.0,52.0,0.1388888955116272,1.0
6809,2005,"JONES, BARBARA S.",-0.654249370098114,0.0,1.0,0.0,1.0,58.0,0.015625,0.0
12080,2001,"SCHWARTZ, MILTON LEWIS",0.3089453876018524,0.0,1.0,0.0,1.0,81.0,0.1818181872367859,1.0
1770,2009,"BURRELL, GARLAND E., JR.",0.04282756522297859,0.0,0.0,1.0,0.0,62.0,0.0117647061124444,1.0
6700,1997,"JENSEN, D. LOWELL",0.35997575521469116,1.0,1.0,0.0,0.0,69.0,0.15000000596046448,1.0
11251,2003,"REASONER, STEPHEN M.",0.5730271339416504,1.0,1.0,0.0,0.0,59.0,0.0,1.0
4602,1999,"GARCIA, EDWARD J.",-0.0539010688662529,0.0,0.0,0.0,0.0,71.0,0.10000000149011612,1.0
12028,2009,"SCHLESINGER, HARVEY E.",0.24737824499607086,0.0,1.0,0.0,0.0,69.0,0.03846153989434242,1.0
1835,1998,"CAHN, EDWARD NORMAN",-0.7009736895561218,1.0,0.0,0.0,0.0,65.0,0.1111111119389534,1.0
12815,2004,"SNYDER, CHRISTINA A.",-0.07928633689880371,0.0,0.0,0.0,1.0,57.0,0.017543859779834747,0.0
1993,2006,"CARR, JAMES G.",-0.3118619918823242,0.0,1.0,0.0,1.0,66.0,0.1428571492433548,1.0
2837,2004,"COUGHENOUR, JOHN C.",-0.10286104679107666,0.0,1.0,0.0,0.0,63.0,0.008547008968889713,1.0
10521,2011,"PATEL, MARILYN HALL",0.6647137403488159,0.0,0.0,0.0,1.0,73.0,0.0,0.0
4232,2004,"FOGEL, JEREMY D.",0.1410190910100937,0.0,1.0,0.0,1.0,55.0,0.0,1.0
8821,2002,"MAYS, SAMUEL H., JR.",0.02088201604783535,0.0,0.0,0.0,0.0,54.0,0.02500000037252903,1.0
9937,2011,"MURTHA, JOHN GARVAN",-0.46773457527160645,0.0,0.0,0.0,1.0,70.0,0.0,1.0
3970,2008,"FABER, DAVID ALAN",0.30811449885368347,0.0,1.0,0.0,0.0,66.0,0.03333333507180214,1.0
14325,1998,"WARDLAW, KIM MCLANE",0.1431218683719635,0.0,0.0,0.0,1.0,44.0,0.0,0.0
11770,2006,"RUSSELL, THOMAS B.",0.0035316392313688993,1.0,1.0,0.0,1.0,61.0,0.07246376574039459,1.0
1856,2004,"CALDWELL, WILLIAM WILSON",-0.026777423918247223,1.0,1.0,0.0,0.0,79.0,0.03448275849223137,1.0
3828,1997,"ELLISON, JAMES OLIVER",0.714348554611206,1.0,1.0,0.0,1.0,68.0,0.0,1.0
2258,2009,"CHASANOW, DEBORAH KOSS",0.014348278753459454,0.0,1.0,0.0,1.0,61.0,0.07246376574039459,0.0
5523,2002,"HARRINGTON, EDWARD F.",0.7024846076965332,0.0,0.0,0.0,0.0,69.0,0.1111111119389534,1.0
8069,2004,"LEMMON, MARY ANN VIAL",-0.6111044883728027,0.0,0.0,0.0,1.0,63.0,0.0,0.0
796,1993,"BELL, ROBERT HOLMES",0.6019864082336426,1.0,0.0,0.0,0.0,49.0,1.0,1.0
8886,2001,"MCBRYDE, JOHN H.",0.1095539778470993,1.0,1.0,0.0,0.0,70.0,0.07352941483259201,1.0
14412,2004,"WEBER, HERMAN J.",-0.709990918636322,1.0,1.0,0.0,0.0,77.0,0.1764705926179886,1.0
2953,1998,"CROW, SAM A.",-0.291301965713501,1.0,0.0,0.0,0.0,72.0,0.0,1.0
2138,2009,"CASTILLO, RUBEN",0.9364386796951294,0.0,1.0,0.0,1.0,55.0,0.4324324429035187,1.0
9394,1997,"MILLER, ROBERT L., JR.",0.799182653427124,1.0,0.0,0.0,0.0,47.0,0.0,1.0
6014,1995,"HOGAN, MICHAEL ROBERT",-0.5244054198265076,1.0,1.0,0.0,0.0,49.0,0.0,1.0
3885,1996,"ENSLEN, RICHARD ALAN",0.1938139945268631,0.0,1.0,0.0,1.0,65.0,0.6000000238418579,1.0
7233,2001,"KELLEHER, ROBERT J.",0.29270315170288086,0.0,0.0,0.0,0.0,88.0,0.0,1.0
7100,1998,"KAUFFMAN, BRUCE C.",0.06087072566151619,0.0,1.0,0.0,1.0,64.0,0.0,1.0
5668,2005,"HEARTFIELD, THAD",-0.04780201241374016,0.0,1.0,0.0,1.0,65.0,0.009259259328246117,1.0
15217,2001,"ZOBEL, RYA WEICKERT",-0.8418232202529907,0.0,0.0,0.0,1.0,70.0,0.0,0.0
8881,1996,"MCBRYDE, JOHN H.",0.8337197303771973,1.0,1.0,0.0,0.0,65.0,0.5,1.0
243,2010,"AMON, CAROL BAGLEY",1.0087159872055054,1.0,1.0,0.0,0.0,64.0,0.0625,0.0
1,1991,"ACKER, WILLIAM MARSH, JR.",-0.03301159664988518,1.0,0.0,0.0,0.0,64.0,1.0,1.0
15011,1999,"WRIGHT, SUSAN WEBBER",-0.047052934765815735,1.0,0.0,0.0,0.0,51.0,0.0,0.0
12334,1998,"SHAPIRO, NORMA LEVY",0.18346154689788818,0.0,1.0,0.0,1.0,70.0,0.0,0.0
6351,2004,"HUFF, MARILYN L.",-0.08806177973747253,1.0,1.0,0.0,0.0,53.0,0.03418803587555885,0.0
2982,2008,"CUMMINGS, SAM R.",-0.07822276651859283,1.0,0.0,0.0,0.0,64.0,0.04694835841655731,1.0
5722,2006,"HENDREN, JIMM LARRY",0.2534468173980713,1.0,0.0,0.0,0.0,66.0,0.03448275849223137,1.0
7606,1993,"KOVACHEVICH, ELIZABETH A.",-0.11205397546291351,0.0,0.0,0.0,0.0,57.0,0.1428571492433548,0.0
14413,2005,"WEBER, HERMAN J.",-1.296213984489441,1.0,1.0,0.0,0.0,78.0,0.0,1.0
1574,1998,"BRYANT, WILLIAM B.",1.91648268699646,0.0,1.0,1.0,1.0,87.0,1.0,1.0
13405,2001,"TARNOW, ARTHUR J.",-0.1375683695077896,0.0,0.0,0.0,1.0,59.0,0.03846153989434242,1.0
8087,2006,"LENARD, JOAN A.",-0.16108079254627228,0.0,0.0,0.0,1.0,54.0,0.04958677664399147,0.0
6894,2009,"JONES, ROBERT EDWARD",-0.46596962213516235,1.0,1.0,0.0,0.0,82.0,0.0,1.0
1329,1995,"BRIMMER, CLARENCE A., JR.",0.08074116706848145,1.0,0.0,0.0,0.0,73.0,0.0,1.0
9977,1998,"NELSON, EDWIN L.",0.5011952519416809,1.0,0.0,0.0,0.0,58.0,0.380952388048172,1.0
8587,1989,"MARQUEZ, ALFRED CHAVEZ",-0.7035341262817383,0.0,0.0,0.0,1.0,67.0,0.0,1.0
13586,2009,"THOMPSON, MYRON H.",-0.2193237692117691,1.0,0.0,1.0,1.0,62.0,0.1538461595773697,1.0
10247,2003,"O'MALLEY, KATHLEEN M.",0.5441189408302307,0.0,1.0,0.0,1.0,47.0,0.0,0.0
15068,2009,"YOUNG, RICHARD L.",0.2708570063114166,0.0,1.0,0.0,1.0,56.0,0.1538461595773697,1.0
14239,2011,"WALLS, WILLIAM H.",-0.9415390491485596,1.0,0.0,1.0,1.0,79.0,0.07407407462596893,1.0
9595,1997,"MOORE, JOHN HENRY, II",-2.36635160446167,1.0,1.0,0.0,0.0,68.0,0.0,1.0
4746,2007,"GERTNER, NANCY",-2.608032703399658,0.0,1.0,0.0,1.0,61.0,0.06451612710952759,0.0
14135,1999,"VOLLMER, RICHARD W., JR.",-0.12390990555286407,0.0,0.0,0.0,0.0,73.0,0.07228915393352509,1.0
8932,1994,"MCCURN, NEAL PETERS",1.6449967622756958,0.0,1.0,0.0,1.0,68.0,0.0,1.0
13634,2009,"THRASH, THOMAS W., JR.",0.38368967175483704,1.0,1.0,0.0,1.0,58.0,0.04918032884597778,1.0
1892,2006,"CAMP, LAURIE SMITH",0.2006520926952362,0.0,0.0,0.0,0.0,53.0,0.05116279050707817,0.0
3591,1984,"DUFFY, KEVIN THOMAS",1.262864351272583,0.0,0.0,0.0,0.0,51.0,1.0,1.0
9766,2007,"MOTZ, J. FREDERICK",-0.4803958535194397,1.0,1.0,0.0,0.0,65.0,0.022727273404598236,1.0
12429,2005,"SHEA, EDWARD F.",-0.055471766740083694,0.0,0.0,0.0,1.0,63.0,0.09589041024446487,1.0
7514,1999,"KOLLAR-KOTELLY, COLLEEN",-0.3205814063549042,0.0,1.0,0.0,1.0,56.0,0.1071428582072258,0.0
13147,2005,"STEGER, WILLIAM M.",-0.13810677826404572,1.0,1.0,0.0,0.0,85.0,0.0,1.0
285,1993,"ANDERSON, JOSEPH F., JR.",-0.8085607886314392,1.0,0.0,0.0,0.0,44.0,0.0,1.0
2215,1997,"CEREZO, CARMEN CONSUELO",0.4903608560562134,0.0,0.0,0.0,1.0,57.0,0.0,0.0
3806,1998,"ELLIOTT, JAMES ROBERT",-0.30061373114585876,1.0,0.0,0.0,1.0,88.0,0.5714285969734192,1.0
1812,1995,"CACHERIS, JAMES CHRIS",0.15216267108917236,0.0,1.0,0.0,0.0,62.0,0.0,1.0
12868,1997,"SPARR, DANIEL B.",-0.17644500732421875,1.0,1.0,0.0,0.0,66.0,0.0476190485060215,1.0
693,2002,"BATTEY, RICHARD H.",0.11469236761331558,1.0,0.0,0.0,0.0,73.0,0.3333333432674408,1.0
14270,2006,"WALTON, REGGIE B.",0.45968693494796753,0.0,1.0,1.0,0.0,57.0,0.09615384787321091,1.0
3224,2001,"DEARIE, RAYMOND J.",0.04322053864598274,0.0,0.0,0.0,0.0,57.0,0.058139536529779434,1.0
5309,1999,"HAGGERTY, ANCER L.",0.16526059806346893,1.0,1.0,1.0,1.0,55.0,0.02654867246747017,1.0
9590,1991,"MOORE, JOHN HENRY, II",0.04171140491962433,1.0,1.0,0.0,0.0,62.0,0.1034482792019844,1.0
5333,2003,"HAIGHT, CHARLES S., JR.",1.2508485317230225,1.0,0.0,0.0,0.0,73.0,1.0,1.0
13389,2008,"TAKASUGI, ROBERT M.",-0.02280573919415474,0.0,1.0,0.0,0.0,78.0,0.0,1.0
5349,2008,"HAIK, RICHARD T., SR.",0.5210900902748108,0.0,0.0,0.0,0.0,58.0,0.0,1.0
10314,2007,"OTERO, S. JAMES",-0.2429742068052292,0.0,1.0,0.0,0.0,56.0,0.0,1.0
7733,2000,"LAKE, SIMEON TIMOTHY, III",0.3511836528778076,1.0,1.0,0.0,0.0,56.0,0.12643678486347198,1.0
1111,2006,"BLOCK, FREDERIC",-1.1288094520568848,1.0,1.0,0.0,1.0,72.0,0.11249999701976776,1.0
4513,2006,"FUSTE, JOSE ANTONIO",0.19872663915157318,0.0,0.0,0.0,0.0,63.0,0.15172414481639862,1.0
5366,2007,"HALL, JANET C.",0.2935808300971985,0.0,1.0,0.0,1.0,59.0,0.0625,0.0
7642,2007,"KRAM, SHIRLEY WOHL",0.24952304363250732,0.0,0.0,0.0,0.0,85.0,0.0,0.0
11019,2007,"PRO, PHILIP M.",0.10274779796600342,1.0,1.0,0.0,0.0,61.0,0.0,1.0
4472,2003,"FULLER, MARK E.",0.04224054142832756,0.0,0.0,0.0,0.0,45.0,0.20588235557079315,1.0
9558,2000,"MOODY, JAMES T.",-0.09452927112579346,1.0,0.0,0.0,0.0,62.0,0.1818181872367859,1.0
3539,2010,"DRELL, DEE DODSON",-0.3578850030899048,0.0,1.0,0.0,0.0,63.0,0.125,1.0
8009,2009,"LEIGHTON, RONALD B.",-0.15143349766731262,1.0,1.0,0.0,0.0,58.0,0.03999999910593033,1.0
13517,1998,"THOMPSON, ALVIN W.",-0.8313046097755432,1.0,0.0,1.0,1.0,45.0,0.20000000298023224,1.0
10793,2008,"PLATT, THOMAS C., JR.",1.1391761302947998,1.0,0.0,0.0,0.0,83.0,0.2142857164144516,1.0
9497,2011,"MOLLWAY, SUSAN OKI",-0.37027040123939514,0.0,1.0,0.0,1.0,61.0,0.09090909361839294,0.0
667,2007,"BATES, JOHN D.",0.11127971112728119,0.0,1.0,0.0,0.0,61.0,0.0476190485060215,1.0
1684,2010,"BUNNING, DAVID L.",0.5593132376670837,0.0,0.0,0.0,0.0,44.0,0.024390242993831635,1.0
4815,1999,"GILBERT, JOHN PHIL",0.776340663433075,1.0,1.0,0.0,0.0,50.0,0.08421052992343903,1.0
12401,1999,"SHAW, CHARLES A.",-0.26615992188453674,1.0,1.0,1.0,1.0,55.0,0.03703703731298447,1.0
10681,1998,"PERRY, MATTHEW J., JR.",-0.783759355545044,1.0,0.0,1.0,1.0,77.0,0.0,1.0
12487,2009,"SHUBB, WILLIAM B.",-0.3222050666809082,1.0,1.0,0.0,0.0,71.0,0.08771929889917374,1.0
14230,2002,"WALLS, WILLIAM H.",-0.15832704305648804,1.0,0.0,1.0,1.0,70.0,0.06060606241226196,1.0
2464,2003,"COHILL, MAURICE B., JR.",0.34061112999916077,1.0,0.0,0.0,0.0,74.0,0.016949152573943138,1.0
11700,2002,"ROTHSTEIN, BARBARA J.",0.10954376310110092,0.0,0.0,0.0,1.0,63.0,0.02380952425301075,0.0
15071,1991,"YOUNG, WILLIAM G.",0.4080953598022461,1.0,0.0,0.0,0.0,51.0,0.0,1.0
6079,2004,"HOLLAND, H. RUSSEL",0.38217276334762573,0.0,0.0,0.0,0.0,68.0,0.06666667014360428,1.0
13125,2007,"STEELE, JOHN E.",0.2640226483345032,0.0,1.0,0.0,1.0,58.0,0.1376146823167801,1.0
8661,2008,"MARSHALL, CONSUELO BLAND",-2.0978827476501465,1.0,0.0,1.0,1.0,72.0,0.5,0.0
14684,2006,"WILLIAMS, ALEXANDER, JR.",-0.03434933349490166,1.0,0.0,1.0,1.0,58.0,0.11363636702299118,1.0
3384,1996,"DOHERTY, REBECCA FEENEY",0.5756464004516602,0.0,0.0,0.0,0.0,44.0,0.0,0.0
11887,1995,"SANDS, W. LOUIS",-1.0672121047973633,1.0,1.0,1.0,1.0,46.0,0.0,1.0
4874,1999,"GILMORE, HORACE W.",-0.1759619265794754,1.0,0.0,0.0,1.0,81.0,0.0833333358168602,1.0
8244,2011,"LINDSAY, SAM A.",-0.25321418046951294,0.0,0.0,1.0,1.0,60.0,0.24137930572032928,1.0
