,sentyr,judgeid,disparity_sex,cr1_disparity,cr2_disparity,cr3_disparity,cr4_disparity,cr5_disparity,cr6_disparity,cr7_disparity,cr8_disparity,cr9_disparity,cr10_disparity,cr11_disparity,cr12_disparity,cr13_disparity,cr14_disparity,cr15_disparity,cr16_disparity,cr17_disparity,cr18_disparity,cr19_disparity,cr20_disparity,cr21_disparity,cr22_disparity,black_disparity,trial_disparity,nocounts_disparity,malejudge,judge_yearsonbench
1297,2006,"DIAMOND, GUSTAVE",0.14623954892158508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0119047611951828,0.0,0.380952388048172,-0.2023809552192688,-0.4047619104385376,0.0,0.0,0.0,0.1428571492433548,0.0,0.0476190485060215,0.0,0.0,0.0476190485060215,-0.0714285671710968,0.0476190485060215,-0.059523820877075195,1.0,28.0
3090,2004,"LEON, RICHARD J.",-0.2948544919490814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285746216774,0.3571428656578064,0.0,0.5714285969734192,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1428571343421936,0.1428571492433548,-0.3571428060531616,1.0,2.0
4911,2004,"STEELE, JOHN E.",0.18652276694774628,0.02380952425301075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.476190447807312,0.0,0.095238097012043,0.0,0.0714285746216774,0.1190476194024086,0.02380952425301075,0.0,0.1190476194024086,0.0,0.0,0.0,0.0,0.02380952425301075,0.380952388048172,-0.238095223903656,0.16666674613952637,1.0,4.0
643,2007,"BURGESS, FRANKLIN D.",0.16588963568210602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.4000000059604645,0.0,0.03333333507180214,0.0,0.0,0.0,0.06666667014360428,0.0,-0.9333333373069763,0.0,0.03333333507180214,0.10000000149011612,0.20000000298023224,0.10000000149011612,-2.8333332538604736,1.0,13.0
4034,2006,"PHILLIPS, VIRGINIA A.",0.09026385098695755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380952388048172,0.0,0.095238097012043,0.0,-0.2380952537059784,0.0476190485060215,0.0,0.0,0.0476190485060215,0.0,0.0,0.0,0.0,-0.3333333432674408,0.2380952388048172,0.0476190485060215,-1.142857313156128,0.0,7.0
2475,2011,"ILLSTON, SUSAN Y.",0.01825396902859211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,-0.8333333134651184,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
3294,2009,"MARTIN, BEVERLY B.",-0.27954062819480896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09333334863185883,0.0,0.3199999928474426,0.0,0.1599999964237213,0.23999999463558197,0.0,0.0,0.03999999910593033,0.0,0.0,-0.6666666865348816,0.0,0.0,-0.3999999761581421,0.07999999821186066,0.3999999761581421,0.0,9.0
669,2009,"BURRELL, GARLAND E., JR.",0.04622219130396843,0.0,0.0,0.0,0.0,0.0,0.0625,-0.03125,0.0,0.46875,0.0,0.09375,-0.25,-0.1875,0.0625,-0.25,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,-0.28125,0.0,-0.4375,1.0,17.0
1368,2011,"DOTY, DAVID S.",0.05425712466239929,0.05263157933950424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631579041481018,0.0,0.15789473056793213,0.10526315867900848,-0.7894736528396606,0.10526315867900848,0.0,0.0,0.0,0.0,0.10526315867900848,0.0,0.0,0.0,0.31578946113586426,0.21052631735801697,0.4736841917037964,1.0,24.0
4868,2005,"STADTMUELLER, JOSEPH P.",0.10964095592498779,0.0,0.0,0.0,0.0,0.0,0.0,0.04444444552063942,0.0,0.31111112236976624,0.0,-0.04999999701976776,0.0,-0.20555555820465088,0.15555556118488312,-0.4333333373069763,0.0,0.1111111119389534,0.0,0.02222222276031971,0.04444444552063942,0.0,0.0,-0.5111111402511597,0.15555556118488312,0.10555553436279297,1.0,18.0
545,2010,"BRIONES, DAVID",-0.007583772297948599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3799999952316284,0.0,0.019999999552965164,0.0,0.0,0.3400000035762787,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,-0.1428571492433548,0.019999999552965164,0.03714275360107422,1.0,16.0
4704,2006,"SIMON, PHILIP P.",0.016579803079366684,0.02222222276031971,0.0,0.0,0.0,0.0,0.0,-0.22777777910232544,0.0,0.0833333432674408,0.0,0.4000000059604645,0.02222222276031971,-0.1388888955116272,0.02222222276031971,0.0,0.0,0.04444444552063942,0.0,0.02222222276031971,-0.25,0.0,0.0,-0.1499999761581421,0.08888889104127884,0.1555556058883667,1.0,3.0
3413,2009,"MCCUSKEY, MICHAEL P.",0.03232606127858162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12837839126586914,0.0,0.2432432472705841,-0.22297297418117523,-0.14189189672470093,0.027027027681469917,0.0,0.0,0.0810810774564743,0.0,-0.19594594836235046,0.0810810774564743,0.0,0.0,-0.2364864945411682,-0.11486487090587616,-0.26351356506347656,1.0,11.0
35,2007,"AIKEN, ANN L.",0.184773251414299,0.0,0.0,-0.13333332538604736,0.0,0.0,0.0,0.03333333507180214,0.0,0.1666666716337204,0.0,0.23333333432674408,0.0,-0.4000000059604645,0.13333334028720856,0.03333333507180214,0.0,0.10000000149011612,0.0,0.03333333507180214,0.0,-0.20000000298023224,0.0,-0.1666666716337204,0.03333333507180214,0.9333332777023315,0.0,9.0
2706,2006,"KANE, YVETTE",0.1689249575138092,-0.3047619163990021,0.0,0.0,0.0,0.0,0.02857142873108387,0.05714285746216774,0.0,0.4571428596973419,0.0,0.08571428805589676,0.0,-0.6380952596664429,0.05714285746216774,0.0,0.0,0.11428571492433548,0.08571428805589676,0.02857142873108387,0.02857142873108387,0.0,0.0,0.34285715222358704,0.08571428805589676,0.25714290142059326,0.0,8.0
3863,2010,"O'KELLEY, WILLIAM C.",0.15087756514549255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.0,0.5199999809265137,0.0,0.0,0.07999999821186066,0.0,0.0,0.0,-1.0,0.0,0.11999999731779099,0.03999999910593033,0.440000057220459,1.0,40.0
4497,2011,"SCHELL, RICHARD A.",-0.3246604800224304,0.0,0.0,0.0,0.0,0.0,0.0,0.022727273404598236,0.0,0.03181818127632141,0.0,0.06818182021379471,0.022727273404598236,0.11363636702299118,0.0727272778749466,0.0,0.0,0.0,0.0,0.06818182021379471,-0.4000000059604645,0.0,0.0,0.15909090638160706,0.0,0.13636362552642822,1.0,23.0
4424,2006,"SACHS, HOWARD F.",0.030531400814652443,0.021739130839705467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06521740555763245,0.0,0.260869562625885,0.021739130839705467,-0.16304346919059753,0.06521739065647125,0.0,0.0,0.06521739065647125,0.0,0.021739130839705467,0.021739130839705467,-0.25,0.0,0.45652174949645996,0.021739130839705467,-0.42391300201416016,1.0,27.0
4887,2010,"STAMP, FREDERICK P., JR.",0.0855119377374649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3214285969734192,0.0,0.2857142984867096,0.0,0.0357142873108387,0.0714285746216774,-0.2857142984867096,0.0,0.1785714328289032,0.0,0.0357142873108387,0.0,0.0,0.0,0.1785714030265808,0.0357142873108387,0.07142853736877441,1.0,20.0
267,2006,"BATTEY, RICHARD H.",0.1207745149731636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04545453190803528,0.0,0.1818181872367859,0.0,-0.40909090638160706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909361839294,0.1818181872367859,0.0,0.09090909361839294,0.4545454978942871,1.0,21.0
5611,2005,"ZATKOFF, LAWRENCE P.",0.11315639317035675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.06666667014360428,-0.9333333373069763,0.13333334028720856,0.20000000298023224,0.0,0.0,0.0,0.0,0.13333334028720856,0.0,0.0,0.0,-0.6000000238418579,0.0,0.2666666507720947,1.0,19.0
4067,2010,"POLOZOLA, FRANK J.",0.3103201687335968,0.1111111119389534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.2222222238779068,0.0,-0.8888888955116272,0.1111111119389534,0.0,0.0,0.1111111119389534,0.0,0.0,0.0,0.0,0.0,0.5555555820465088,0.2222222238779068,0.11111116409301758,1.0,30.0
5183,2008,"TYSON, RALPH E.",0.09743792563676834,0.0,0.0,0.0,0.02777777798473835,0.0,0.0,0.0,0.0,0.0555555522441864,0.0,0.3888888955116272,0.0,-0.5555555820465088,0.0555555559694767,0.0,0.0,0.02777777798473835,0.0,0.0,0.0,0.0,0.0,0.1944444477558136,0.02777777798473835,-0.16666662693023682,1.0,10.0
