,sentyr,judgeid,demean_harshness,race1,race2,race3,race4,race5,race6,race7,race8,cr1,cr2,cr3,cr4,cr5,cr6,cr7,cr8,cr9,cr10,cr11,cr12,cr13,cr14,cr15,cr16,cr17,cr18,cr19,cr20,cr21,cr22,monsex,trial,nocounts,malejudge,judge_yearsonbench
3274,2004,"HUNT, WILLIS B., JR.",0.08965873718261719,0.42307692766189575,0.5769230723381042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846153989434242,0.0,0.07692307978868484,0.03846153989434242,0.0,0.03846153989434242,0.0,0.1538461595773697,0.0,0.3076923191547394,0.11538461595773697,0.0,0.0,0.03846153989434242,0.0,0.1538461595773697,0.03846153989434242,0.0,0.0,0.0,0.07407407462596893,1.7777777910232544,1.0,9
4217,2010,"LINARES, JOSE L.",0.033265095204114914,0.6000000238418579,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.20000000298023224,0.0,0.11999999731779099,0.0,0.2800000011920929,0.11999999731779099,0.03999999910593033,0.0,0.0,0.1599999964237213,0.0,0.03999999910593033,0.0,0.0,0.2800000011920929,0.1599999964237213,2.319999933242798,1.0,8
7628,2008,"ZAPATA, FRANK R.",-0.03897310048341751,0.9076923131942749,0.015384615398943424,0.07692307978868484,0.0,0.0,0.0,0.0,0.0,0.015384615398943424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4153846204280853,0.0,0.1230769231915474,0.0,0.015384615398943424,0.32307693362236023,0.0,0.0,0.04615384712815285,0.0,0.0,0.0,0.015384615398943424,0.04615384712815285,0.04615384712815285,0.0615384615957737,1.4923076629638672,1.0,12
3275,2005,"HUNT, WILLIS B., JR.",-0.05977046862244606,0.4285714328289032,0.48571428656578064,0.0,0.08571428805589676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285746216774,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.2857142984867096,0.05714285746216774,0.08571428805589676,0.08571428805589676,0.0,0.0,0.0,0.0,0.02857142873108387,0.0,0.0,0.0,0.1428571492433548,0.11428571492433548,1.7714285850524902,1.0,10
1517,2011,"CRONE, MARCIA A.",0.04058137536048889,0.7121211886405945,0.25757575035095215,0.0,0.01515151560306549,0.0,0.0,0.01515151560306549,0.0,0.03030303120613098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848439693451,0.0,0.1818181872367859,0.01515151560306549,0.09090909361839294,0.1515151560306549,0.04545454680919647,0.0,0.01515151560306549,0.03030303120613098,0.01515151560306549,0.0,0.04545454680919647,0.03030303120613098,0.12121212482452393,0.03030303120613098,1.1666666269302368,0.0,8
1923,2004,"ECONOMUS, PETER C.",-0.033814914524555206,0.47058823704719543,0.529411792755127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764815449715,0.0,0.0,0.38235294818878174,0.0,0.0882352963089943,0.0,0.0,0.05882352963089943,0.11764705926179886,0.0,0.05882352963089943,0.0,0.23529411852359772,0.029411764815449715,0.0,0.0,0.0,0.11764705926179886,4.647058963775635,1.0,9
3207,2005,"HOYT, KENNETH M.",-0.09699907153844833,0.7333333492279053,0.13333334028720856,0.0,0.13333334028720856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,0.0,0.2142857164144516,0.0,0.0,0.0714285746216774,0.0,0.0714285746216774,0.0,0.0,0.0714285746216774,0.0714285746216774,0.0,0.2142857164144516,0.0,0.4000000059604645,3.933333396911621,1.0,17
6507,2009,"SMITH, WILLIAM E.",-0.02089059352874756,0.6216216087341309,0.3243243098258972,0.027027027681469917,0.027027027681469917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666567325592,0.0,0.0833333358168602,0.0,0.2222222238779068,0.1111111119389534,0.02777777798473835,0.0,0.0555555559694767,0.02777777798473835,0.0555555559694767,0.0,0.0,0.0,0.0810810774564743,0.10810811072587967,3.621621608734131,1.0,7
1052,2005,"CASTAGNA, WILLIAM J.",-0.10299129039049149,0.699999988079071,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.30000001192092896,0.10000000149011612,0.0,0.30000001192092896,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,2.200000047683716,1.0,26
3748,2004,"KENNELLY, MATTHEW F.",-0.016633907333016396,0.5600000023841858,0.4000000059604645,0.0,0.03999999910593033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538461446762085,0.0,0.1538461595773697,0.0,0.0,0.07692307978868484,0.0,0.0,0.07692307978868484,0.0,0.0,0.03846153989434242,0.0,0.0,0.03846153989434242,0.11538461595773697,1.576923131942749,1.0,5
6694,2009,"STENGEL, LAWRENCE F.",0.02142055705189705,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.06666667014360428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666667014360428,0.0,0.2666666805744171,0.0,0.13333334028720856,0.13333334028720856,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.13333334028720856,0.2666666805744171,7.666666507720947,1.0,5
2701,2010,"GUILFORD, ANDREW J.",0.11897560954093933,0.9166666865348816,0.0,0.0,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181872367859,0.09090909361839294,0.09090909361839294,0.0,0.0,0.0,0.5454545617103577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909361839294,0.1666666716337204,0.0,1.3333333730697632,1.0,4
5176,2008,"NORTON, DAVID C.",0.03480042517185211,0.2916666567325592,0.7083333134651184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434781312942505,0.0,0.3478260934352875,0.043478261679410934,0.08695652335882187,0.043478261679410934,0.0,0.0,0.043478261679410934,0.0,0.08695652335882187,0.0,0.043478261679410934,0.0,0.0,0.0,1.7916666269302368,1.0,18
729,2005,"BROOMFIELD, ROBERT C.",-0.045557498931884766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.20000000298023224,1.399999976158142,1.0,20
6564,2007,"SPENCER, JAMES R.",-0.0251365564763546,0.28787878155708313,0.6969696879386902,0.0,0.01515151560306549,0.0,0.0,0.0,0.0,0.03030303120613098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363744735718,0.0,0.25757575035095215,0.0,0.25757575035095215,0.01515151560306549,0.0,0.0,0.04545454680919647,0.01515151560306549,0.0,0.01515151560306549,0.0,0.0,0.1818181872367859,0.09090909361839294,1.4393939971923828,1.0,21
7635,2006,"ZATKOFF, LAWRENCE P.",-0.07434442639350891,0.18518517911434174,0.8148148059844971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48148149251937866,0.0,0.2222222238779068,0.1111111119389534,0.14814814925193787,0.0,0.0,0.0,0.0,0.0,0.03703703731298447,0.0,0.0,0.0,0.1111111119389534,0.1111111119389534,2.8518519401550293,1.0,20
2724,2010,"GWIN, JAMES S.",0.006203996948897839,0.47058823704719543,0.529411792755127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705926179886,0.0,0.29411765933036804,0.0,0.1764705926179886,0.23529411852359772,0.05882352963089943,0.0,0.0,0.0,0.05882352963089943,0.0,0.0,0.0,0.05882352963089943,0.0,1.529411792755127,1.0,13
3209,2007,"HOYT, KENNETH M.",0.012947146780788898,0.7272727489471436,0.27272728085517883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909361839294,0.0,0.27272728085517883,0.0,0.1818181872367859,0.1818181872367859,0.0,0.0,0.0,0.0,0.0,0.09090909361839294,0.1818181872367859,0.0,0.09090909361839294,0.09090909361839294,1.1818181276321411,1.0,19
4340,2010,"LYNN, BARBARA M.",-0.04972343519330025,0.4642857015132904,0.5357142686843872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142873108387,0.0,0.0,0.1428571492433548,0.0,0.25,0.0,0.1428571492433548,0.1071428582072258,0.0,0.0357142873108387,0.0714285746216774,0.1785714328289032,0.0,0.0357142873108387,0.0,0.0,0.1071428582072258,0.2857142984867096,1.9285714626312256,0.0,11
3964,2002,"LAFFITTE, HECTOR M.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19
7040,2008,"UNDERHILL, STEFAN R.",-0.0215663593262434,0.5517241358757019,0.37931033968925476,0.0,0.06896551698446274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517241358757019,0.0,0.27586206793785095,0.0,0.13793103396892548,0.0,0.03448275849223137,0.0,0.0,0.0,0.03448275849223137,0.0,0.0,0.0,0.03448275849223137,0.06896551698446274,1.2413792610168457,1.0,9
1426,2008,"COOPER, FLORENCE-MARIE",-0.045496292412281036,0.7142857313156128,0.095238097012043,0.0,0.095238097012043,0.0,0.0,0.095238097012043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.15000000596046448,0.05000000074505806,0.25,0.25,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.05000000074505806,0.0,0.095238097012043,0.0476190485060215,1.6666666269302368,0.0,9
6936,2010,"TIMLIN, ROBERT J.",-0.12239687144756317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,16
605,2005,"BOYKO, CHRISTOPHER A.",-0.0015980919124558568,0.20000000298023224,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666805744171,0.0,0.13333334028720856,0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.13333334028720856,0.06666667014360428,0.0,0.0,0.13333334028720856,0.0,2.933333396911621,1.0,0
7053,2011,"URBANSKI, MICHAEL F.",0.11054122447967529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
164,2003,"ARCARA, RICHARD J.",-0.010375016368925571,0.6666666865348816,0.2857142984867096,0.0,0.0476190485060215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999940395355,0.0,0.20000000298023224,0.0,0.20000000298023224,0.05000000074505806,0.0,0.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,0.0,0.0476190485060215,0.0,1.2380952835083008,1.0,15
4351,2010,"MAGNUSON, PAUL A.",-0.046176835894584656,0.5714285969734192,0.4285714328289032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.1428571492433548,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857313156128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,0.0,1.4285714626312256,1.0,29
6856,2006,"TELESCA, MICHAEL A.",0.15616193413734436,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,0.5,0.0,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,1.1666666269302368,1.0,24
4359,2009,"MAHAN, JAMES C.",0.07762359082698822,0.8181818127632141,0.09090909361839294,0.0,0.09090909361839294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728085517883,0.0,0.22727273404598236,0.13636364042758942,0.04545454680919647,0.27272728085517883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04545454680919647,0.04545454680919647,0.09090909361839294,1.2272727489471436,1.0,7
2083,2008,"FAWSETT, PATRICIA C.",0.09591951966285706,0.1818181872367859,0.8181818127632141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728085517883,0.0,0.4545454680919647,0.0,0.09090909361839294,0.1818181872367859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728085517883,2.090909004211426,0.0,22
451,2005,"BERMAN, RICHARD M.",-0.053544651716947556,0.5833333134651184,0.3333333432674408,0.0,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.25,0.0,0.125,0.0833333358168602,0.0416666679084301,0.0,0.0,0.0833333358168602,0.0833333358168602,0.0,0.0,0.0,0.0833333358168602,0.1666666716337204,2.0833332538604736,1.0,7
811,2010,"BUCKLEW, SUSAN C.",0.019151927903294563,0.760869562625885,0.19565217196941376,0.0,0.021739130839705467,0.0,0.021739130839705467,0.0,0.0,0.022727273404598236,0.0,0.0,0.022727273404598236,0.0,0.0,0.022727273404598236,0.0,0.4318181872367859,0.0,0.20454545319080353,0.0,0.06818182021379471,0.15909090638160706,0.022727273404598236,0.0,0.0,0.0,0.0,0.022727273404598236,0.0,0.022727273404598236,0.06521739065647125,0.10869564861059189,1.43478262424469,0.0,17
50,2010,"AIKEN, ANN L.",-0.02483256161212921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.0,0.2083333283662796,0.0416666679084301,0.0,0.3333333432674408,0.0,0.0,0.125,0.0,0.125,0.0833333358168602,0.0,0.0,0.125,0.0416666679084301,1.5,0.0,12
2948,2004,"HERRERA, JUDITH C.",0.2971267104148865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1780,2006,"DONALD, BERNICE B.",0.006700884085148573,0.3571428656578064,0.625,0.0,0.01785714365541935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785714328289032,0.01785714365541935,0.3571428656578064,0.01785714365541935,0.2142857164144516,0.0535714291036129,0.0,0.0,0.0892857164144516,0.01785714365541935,0.01785714365541935,0.01785714365541935,0.01785714365541935,0.0,0.2142857164144516,0.0892857164144516,1.5535714626312256,0.0,11
5668,2008,"RANDA, RUDOLPH T.",0.060313768684864044,0.375,0.574999988079071,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500000037252903,0.0,0.4000000059604645,0.0,0.32499998807907104,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.02500000037252903,0.0,0.0,0.0,0.02500000037252903,0.0,0.05000000074505806,0.05000000074505806,1.350000023841858,1.0,16
2391,2004,"GARCIA, ORLANDO L.",-0.02939431183040142,0.7777777910232544,0.2222222238779068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777910232544,0.0,0.3333333432674408,0.0555555559694767,0.1111111119389534,0.1666666716337204,0.0,0.0,0.0,0.0,0.0555555559694767,0.0,0.0,0.0,0.0555555559694767,0.0555555559694767,1.3333333730697632,1.0,10
5134,2003,"NICKERSON, WILLIAM M.",0.04265107586979866,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,1.25,1.0,13
2126,2006,"FEUERSTEIN, SANDRA J.",0.23369073867797852,0.8888888955116272,0.1111111119389534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111119389534,0.1111111119389534,0.2222222238779068,0.0,0.0,0.2222222238779068,0.0,0.0,0.1111111119389534,0.2222222238779068,0.0,0.0,0.0,0.0,0.0,0.0,1.4444444179534912,0.0,3
4674,2010,"MCMAHON, COLLEEN",0.018579518422484398,0.4285714328289032,0.523809552192688,0.0,0.0476190485060215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,0.0,0.1428571492433548,0.0,0.2380952388048172,0.0476190485060215,0.095238097012043,0.0,0.0,0.095238097012043,0.0,0.095238097012043,0.0,0.0,0.0476190485060215,0.0,1.476190447807312,0.0,12
1996,2004,"ENGLAND, MORRISON C., JR.",-0.027143897488713264,0.699999988079071,0.20000000298023224,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.1666666716337204,0.0,0.1666666716337204,0.13333334028720856,0.0,0.0,0.03333333507180214,0.0,0.06666667014360428,0.0,0.03333333507180214,0.0,0.06666667014360428,0.13333334028720856,1.5333333015441895,1.0,2
259,2003,"BARBIER, CARL J.",0.20811553299427032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,1.0,5
5211,2009,"O'GRADY, LIAM",0.06113570183515549,0.7037037014961243,0.25925925374031067,0.0,0.03703703731298447,0.0,0.0,0.0,0.0,0.03846153989434242,0.0,0.0,0.0,0.0,0.03846153989434242,0.0,0.03846153989434242,0.26923078298568726,0.0,0.07692307978868484,0.0,0.0,0.3461538553237915,0.03846153989434242,0.0,0.07692307978868484,0.0,0.0,0.07692307978868484,0.0,0.0,0.03703703731298447,0.14814814925193787,1.9629629850387573,1.0,2
418,2011,"BENITEZ, ROGER T.",0.031408123672008514,0.9268292784690857,0.04878048598766327,0.0,0.0,0.0,0.0,0.024390242993831635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731707289814949,0.0,0.46341463923454285,0.0,0.0,0.0,0.04878048598766327,0.19512194395065308,0.024390242993831635,0.0,0.04878048598766327,0.024390242993831635,0.09756097197532654,0.0,0.0,0.024390242993831635,0.12195122241973877,0.0,1.1463414430618286,1.0,7
4836,2003,"MILLS, RICHARD H.",-0.13492928445339203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333730697632,1.0,18
1980,2006,"ELLISON, KEITH P.",-0.0981382206082344,0.8999999761581421,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.2222222238779068,0.0,0.0,0.1111111119389534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,1.2000000476837158,1.0,7
4824,2009,"MILLER, WALKER D.",-0.09050220251083374,0.8888888955116272,0.0,0.1111111119389534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111119389534,0.0,0.7777777910232544,0.0,0.1111111119389534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111640930176,1.0,13
1326,2005,"CONMY, PATRICK A.",-0.05385932698845863,0.2857142984867096,0.1428571492433548,0.5714285969734192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714328289032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,0.0,0.0,0.1428571492433548,0.2857142984867096,0.1428571492433548,0.2857142984867096,1.2857142686843872,1.0,20
5178,2010,"NORTON, DAVID C.",0.008713877759873867,0.3461538553237915,0.6538461446762085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26923078298568726,0.0,0.5769230723381042,0.0,0.0,0.03846153989434242,0.0,0.0,0.03846153989434242,0.0,0.07692307978868484,0.0,0.0,0.0,0.07692307978868484,0.23076923191547394,2.269230842590332,1.0,20
5343,2008,"PARKER, JAMES A.",-0.04209265857934952,0.9583333134651184,0.02083333395421505,0.02083333395421505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6041666865348816,0.0,0.1875,0.0,0.02083333395421505,0.1666666716337204,0.0,0.0,0.0,0.0,0.02083333395421505,0.0,0.0,0.0,0.1041666641831398,0.02083333395421505,1.2708333730697632,1.0,21
5816,2006,"ROBINSON, STEPHEN C.",0.1253327578306198,0.5714285969734192,0.4285714328289032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666667014360428,0.0,0.3333333432674408,0.0,0.13333334028720856,0.0,0.13333334028720856,0.20000000298023224,0.0,0.0,0.13333334028720856,0.0,0.0,0.0,0.0,0.0,0.13333334028720856,0.06666667014360428,1.4666666984558105,1.0,3
362,2008,"BAYLSON, MICHAEL M.",0.028198670595884323,0.29411765933036804,0.529411792755127,0.0,0.1764705926179886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352963089943,0.1764705926179886,0.0,0.4117647111415863,0.0,0.11764705926179886,0.05882352963089943,0.0,0.0,0.1764705926179886,0.0,0.0,0.0,0.0,0.0,0.05882352963089943,0.11764705926179886,2.7058823108673096,1.0,6
385,2004,"BEISTLINE, RALPH R.",0.009625639766454697,0.6666666865348816,0.12121212482452393,0.09090909361839294,0.12121212482452393,0.0,0.0,0.0,0.0,0.029411764815449715,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764815449715,0.44117647409439087,0.0,0.11764705926179886,0.0882352963089943,0.05882352963089943,0.11764705926179886,0.0,0.0,0.029411764815449715,0.0,0.0882352963089943,0.0,0.0,0.0,0.11764705926179886,0.05882352963089943,1.9117647409439087,1.0,2
6948,2009,"TITUS, ROGER W.",0.08990474790334702,0.3870967626571655,0.6129032373428345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09677419066429138,0.0,0.09677419066429138,0.0,0.22580644488334656,0.22580644488334656,0.0,0.0,0.032258063554763794,0.032258063554763794,0.06451612710952759,0.16129031777381897,0.06451612710952759,0.0,0.09677419066429138,0.09677419066429138,2.387096881866455,1.0,6
4005,2006,"LAND, CLAY D.",-0.06370388716459274,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913043439388275,0.0,0.21739129722118378,0.0,0.1304347813129425,0.0,0.0,0.0,0.1304347813129425,0.0,0.043478261679410934,0.0,0.08695652335882187,0.0,0.125,0.0416666679084301,3.4583332538604736,1.0,5
6874,2011,"THOMPSON, ALVIN W.",0.022305618971586227,0.5714285969734192,0.2857142984867096,0.0714285746216774,0.0714285746216774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285746216774,0.0,0.2857142984867096,0.0,0.0,0.0,0.3571428656578064,0.0,0.0,0.0,0.2142857164144516,0.0,0.0,0.0714285746216774,0.0,0.0,0.1428571492433548,0.0714285746216774,1.2142857313156128,1.0,17
1711,2009,"DEVER, JAMES C., III",0.0520961657166481,0.3636363744735718,0.6233766078948975,0.012987012974917889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34210526943206787,0.0,0.40789473056793213,0.0,0.07894736528396606,0.02631578966975212,0.02631578966975212,0.0,0.06578947603702545,0.01315789483487606,0.02631578966975212,0.0,0.0,0.01315789483487606,0.03896103799343109,0.0,1.5194804668426514,1.0,4
4525,2004,"MAXWELL, ROBERT E.",0.002821893896907568,0.7272727489471436,0.1818181872367859,0.0,0.0,0.0,0.09090909361839294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909361839294,0.0,0.4545454680919647,0.0,0.27272728085517883,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909361839294,0.09090909361839294,0.0,0.0,0.0,0.09090909361839294,0.0,1.3636363744735718,1.0,39
5976,2010,"RYSKAMP, KENNETH L.",0.09465400129556656,0.5833333134651184,0.375,0.0,0.0,0.0,0.0416666679084301,0.0,0.0,0.0,0.0,0.0416666679084301,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,0.25,0.0,0.1666666716337204,0.25,0.0,0.0,0.0,0.0,0.0833333358168602,0.0416666679084301,0.0,0.0,0.1666666716337204,0.25,1.625,1.0,24
7036,2004,"UNDERHILL, STEFAN R.",0.04086777940392494,0.5625,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.375,0.0625,0.0625,0.0,0.0,0.0,0.1875,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.125,1.0,1.0,5
4718,2009,"MELANCON, TUCKER L.",-0.012116950005292892,0.5555555820465088,0.4444444477558136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222238779068,0.0,0.4444444477558136,0.0,0.1111111119389534,0.1111111119389534,0.0,0.0,0.1111111119389534,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111119389534,6.666666507720947,1.0,15
622,2006,"BOYLE, TERRENCE W.",0.0066607194021344185,0.2786885201931,0.7213114500045776,0.0,0.0,0.0,0.0,0.0,0.0,0.016393441706895828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32786884903907776,0.0,0.4098360538482666,0.0,0.08196721225976944,0.04918032884597778,0.0,0.0,0.016393441706895828,0.016393441706895828,0.04918032884597778,0.032786883413791656,0.0,0.0,0.04918032884597778,0.032786883413791656,1.8360655307769775,1.0,22
1770,2005,"DOMINGUEZ, DANIEL R.",-0.017864881083369255,0.6176470518112183,0.38235294818878174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4571428596973419,0.0,0.05714285746216774,0.0,0.02857142873108387,0.22857142984867096,0.02857142873108387,0.0,0.11428571492433548,0.05714285746216774,0.0,0.0,0.0,0.02857142873108387,0.0,0.05714285746216774,1.7428570985794067,1.0,11
